show_id,type,title,date_added,release_year,rating,duration_value,duration_unit
s7849,Movie,"""Refugee""",2043-03-22,2016,TV-PG,24,min
s7850,Movie,"""Regatta""",2043-03-23,2015,TV-MA,100,min
s7851,TV Show,"""Reggie Yates Outside Man""",2043-03-24,2017,TV-MA,2,Season
s7852,Movie,"""Reincarnated""",2043-03-25,2012,R,96,min
s7853,Movie,"""Rembat""",2043-03-26,2015,TV-PG,88,min
s7854,Movie,"""Remember""",2043-03-27,2015,R,95,min
s7855,Movie,"""Remember Me""",2043-03-28,2010,PG-13,112,min
s7856,Movie,"""Rememory""",2043-03-29,2017,PG-13,112,min
s7857,TV Show,"""Republic of Doyle""",2043-03-30,2014,TV-14,6,Season
s7858,Movie,"""Resident Evil: Afterlife""",2043-03-31,2010,R,97,min
s7859,Movie,"""Residente""",2043-04-01,2017,TV-MA,97,min
s7860,Movie,"""Restless Creature: Wendy Whelan""",2043-04-02,2016,TV-MA,94,min
s7861,Movie,"""Return To The 36th Chamber""",2043-04-03,1980,R,97,min
s7862,Movie,"""Revelations""",2043-04-04,2016,NR,118,min
s7863,TV Show,"""Revenge""",2043-04-05,2017,TV-MA,1,Season
s7864,Movie,"""Revenge of the Green Dragons""",2043-04-06,2014,R,95,min
s7865,TV Show,"""Revolting Rhymes""",2043-04-07,2017,TV-PG,1,Season
s7866,Movie,"""Revolutionary Road""",2043-04-08,2008,R,120,min
s7867,Movie,"""Rezeta""",2043-04-09,2012,NR,84,min
s7868,TV Show,"""Rica, Famosa, Latina""",2043-04-10,2016,TV-MA,4,Season
s7869,Movie,"""Righteous Kill""",2043-04-11,2008,R,101,min
s7870,Movie,"""Ringan""",2043-04-12,2015,TV-14,103,min
s7871,TV Show,"""Ripper Street""",2043-04-13,2017,TV-MA,5,Season
s7872,Movie,"""Rise of the Zombie""",2043-04-14,2013,TV-MA,83,min
s7873,TV Show,"""Rishta.com""",2043-04-15,2010,TV-14,1,Season
s7874,Movie,"""Rivaaz""",2043-04-16,2011,TV-MA,107,min
s7875,Movie,"""Road to Sangam""",2043-04-17,2010,TV-14,136,min
s7876,Movie,"""Road to Yesterday""",2043-04-18,2015,TV-14,96,min
s7877,Movie,"""Roberto Saviano: Writing Under Police Protection""",2043-04-19,2016,TV-14,45,min
s7878,Movie,"""Robin Hood: The Rebellion""",2043-04-20,2018,TV-14,92,min
s7879,TV Show,"""Robotech""",2043-04-21,1985,TV-MA,1,Season
s7880,Movie,"""Rocky""",2043-04-22,1976,PG,120,min
s7881,Movie,"""Rocky II""",2043-04-23,1979,PG,119,min
s7882,Movie,"""Rocky III""",2043-04-24,1982,PG,100,min
s7883,Movie,"""Rocky IV""",2043-04-25,1985,PG,92,min
s7884,Movie,"""Rocky V""",2043-04-26,1990,PG-13,104,min
s7885,Movie,"""Roger Corman's Death Race 2050""",2043-04-27,2017,R,93,min
s7886,Movie,"""Roh's Beauty""",2043-04-28,2014,TV-MA,98,min
s7887,Movie,"""Roll Red Roll""",2043-04-29,2018,TV-MA,80,min
s7888,Movie,"""Rolling Papers""",2043-04-30,2015,TV-MA,79,min
s7889,Movie,"""Romeo Ranjha""",2043-05-01,2014,TV-14,122,min
s7890,Movie,"""Room""",2043-05-02,2015,R,118,min
s7891,Movie,"""Room for Rent""",2043-05-03,2017,TV-MA,89,min
s7892,Movie,"""Room on the Broom""",2043-05-04,2012,TV-Y7,26,min
s7893,TV Show,"""Roonpi Secret Love""",2043-05-05,2016,TV-14,3,Season
s7894,Movie,"""Roots""",2043-05-06,2016,TV-PG,62,min
s7895,Movie,"""Rosemary's Baby""",2043-05-07,1968,R,137,min
s7896,Movie,"""Rounders""",2043-05-08,1998,R,121,min
s7897,TV Show,"""Royal Pains""",2043-05-09,2016,TV-PG,8,Season
s7898,TV Show,"""Rubi""",2043-05-10,2004,TV-PG,1,Season
s7899,Movie,"""Rukh""",2043-05-11,2017,TV-MA,103,min
s7900,Movie,"""Rumble""",2043-05-12,2016,TV-MA,92,min
s7901,Movie,"""Rumble in the Bronx""",2043-05-13,1995,R,89,min
s7902,Movie,"""Rumor Has It""",2043-05-14,2005,PG-13,97,min
s7903,Movie,"""Run""",2043-05-15,2004,TV-14,134,min
s7904,Movie,"""Runaway Bride""",2043-05-16,1999,PG,116,min
s7905,Movie,"""Running for Grace""",2043-05-17,2018,TV-14,110,min
s7906,Movie,"""Running Out Of Time""",2043-05-18,2018,TV-14,88,min
s7907,TV Show,"""Rurouni Kenshin""",2043-05-19,1998,TV-14,3,Season
s7908,Movie,"""Russell Madness""",2043-05-20,2015,PG,93,min
s7909,TV Show,"""Russell Peters vs. the World""",2043-05-21,2013,NR,1,Season
s7910,Movie,"""Russell Peters: Notorious""",2043-05-22,2013,NR,72,min
s7911,Movie,"""Rustom""",2043-05-23,2016,TV-14,141,min
s7912,Movie,"""S Is for Stanley""",2043-05-24,2016,TV-MA,82,min
s7913,Movie,"""S.W.A.T.""",2043-05-25,2003,PG-13,117,min
s7914,Movie,"""Saath Saath""",2043-05-26,1982,TV-14,118,min
s7915,Movie,"""Sacro GRA""",2043-05-27,2013,TV-MA,91,min
s7916,Movie,"""Sadece Sen""",2043-05-28,2014,TV-MA,105,min
s7917,Movie,"""Sadie's Last Days on Earth""",2043-05-29,2016,TV-14,94,min
s7918,Movie,"""Sadma""",2043-05-30,1983,TV-14,137,min
s7919,TV Show,"""Sadqay Tumhare""",2043-05-31,2014,TV-PG,1,Season
s7920,Movie,"""Saeed Mirza: The Leftist Sufi""",2043-06-01,2016,TV-MA,61,min
s7921,Movie,"""Safety Not Guaranteed""",2043-06-02,2012,R,86,min
s7922,Movie,"""Saheb Bibi Golaam""",2043-06-03,2016,TV-MA,118,min
s7923,Movie,"""Sairat""",2043-06-04,2016,TV-14,173,min
s7924,Movie,"""Sakhi""",2043-06-05,2007,TV-PG,152,min
s7925,Movie,"""Salem: His Sister's Father""",2043-06-06,2014,TV-14,99,min
s7926,Movie,"""Samantaral""",2043-06-07,2017,TV-MA,110,min
s7927,Movie,"""Samarppanam""",2043-06-08,2017,TV-PG,116,min
s7928,Movie,"""Sameer Abu Alneel""",2043-06-09,2013,TV-14,107,min
s7929,Movie,"""Samson""",2043-06-10,2018,PG-13,109,min
s7930,Movie,"""Samudri Lootere""",2043-06-11,2018,TV-Y,65,min
s7931,Movie,"""San Pietro""",2043-06-12,1945,TV-14,32,min
s7932,Movie,"""Sanai Choughade""",2043-06-13,2008,TV-14,122,min
s7933,Movie,"""Sangam""",2043-06-14,1964,TV-14,228,min
s7934,Movie,"""Santa Claws""",2043-06-15,2014,TV-PG,86,min
s7935,Movie,"""Santa's Apprentice""",2043-06-16,2010,TV-G,72,min
s7936,Movie,"""Sarah's Key""",2043-06-17,2010,PG-13,102,min
s7937,Movie,"""Sardaar ji""",2043-06-18,2015,TV-14,140,min
s7938,Movie,"""Sardaarji 2""",2043-06-19,2016,TV-PG,145,min
s7939,Movie,"""Sarivar Sari""",2043-06-20,2005,TV-14,126,min
s7940,Movie,"""Sarvopari Palakkaran""",2043-06-21,2017,TV-14,133,min
s7941,Movie,"""Sat Sri Akal""",2043-06-22,2008,TV-14,141,min
s7942,Movie,"""Satan & Adam""",2043-06-23,2018,TV-MA,78,min
s7943,TV Show,"""Satrangi""",2043-06-24,2014,TV-PG,1,Season
s7944,Movie,"""Satrangi Re""",2043-06-25,2012,TV-14,150,min
s7945,Movie,"""Satte Pe Satta""",2043-06-26,1982,TV-14,153,min
s7946,Movie,"""Saturday Church""",2043-06-27,2017,TV-MA,83,min
s7947,Movie,"""Savage Dog""",2043-06-28,2017,TV-MA,95,min
s7948,Movie,"""Savage Raghda""",2043-06-29,2018,TV-MA,93,min
s7949,TV Show,"""Save Our Shelter""",2043-06-30,2015,TV-G,1,Season
s7950,Movie,"""Saving Mr. Banks""",2043-07-01,2013,PG-13,126,min
s7951,Movie,"""Saving ZoÃ«""",2043-07-02,2019,R,95,min
s7952,Movie,"""Say When""",2043-07-03,2014,R,99,min
s7953,Movie,"""Scales: Mermaids Are Real""",2043-07-04,2017,PG,93,min
s7954,TV Show,"""Scandal""",2043-07-05,2018,TV-14,7,Season
s7955,Movie,"""Scandal in Sorrento""",2043-07-06,1955,TV-PG,93,min
s7956,Movie,"""Scary Movie""",2043-07-07,2000,R,88,min
s7957,Movie,"""Scary Movie 5""",2043-07-08,2013,PG-13,88,min
s7958,Movie,"""Schindler's List""",2043-07-09,1993,R,195,min
s7959,Movie,"""School Daze""",2043-07-10,1988,R,120,min
s7960,Movie,"""Scooby-Doo on Zombie Island""",2043-07-11,1998,TV-PG,77,min
s7961,Movie,"""Scott Pilgrim vs. the World""",2043-07-12,2010,PG-13,112,min
s7962,Movie,"""Scream 2""",2043-07-13,1997,R,121,min
s7963,Movie,"""Scream 3""",2043-07-14,2000,R,117,min
s7964,Movie,"""Seal Team Six: The Raid on Osama Bin Laden""",2043-07-15,2012,TV-MA,90,min
s7965,Movie,"""Searching for Bobby Fischer""",2043-07-16,1993,PG,110,min
s7966,Movie,"""Searching for Sugar Man""",2043-07-17,2012,PG-13,86,min
s7967,Movie,"""Season of the Witch""",2043-07-18,2011,PG-13,95,min
s7968,Movie,"""Secret""",2043-07-19,2007,TV-PG,101,min
s7969,TV Show,"""Secret Affair""",2043-07-20,2014,TV-14,1,Season
s7970,Movie,"""Secret in Their Eyes""",2043-07-21,2015,PG-13,111,min
s7971,Movie,"""Secrets of Althorp - The Spencers""",2043-07-22,2013,TV-PG,54,min
s7972,Movie,"""Secrets of Chatsworth""",2043-07-23,2013,TV-PG,54,min
s7973,Movie,"""Secrets of Henry VIII's Palace: Hampton Court""",2043-07-24,2013,TV-PG,54,min
s7974,Movie,"""Secrets of Her Majesty's Secret Service""",2043-07-25,2014,TV-PG,55,min
s7975,Movie,"""Secrets of Highclere Castle""",2043-07-26,2013,TV-PG,54,min
s7976,Movie,"""Secrets of Scotland Yard""",2043-07-27,2013,TV-14,55,min
s7977,Movie,"""Secrets of Selfridges""",2043-07-28,2014,TV-PG,55,min
s7978,Movie,"""Secrets of the Tower of London""",2043-07-29,2013,TV-PG,55,min
s7979,Movie,"""Secrets of Underground London""",2043-07-30,2014,TV-PG,55,min
s7980,Movie,"""Secrets of Westminster""",2043-07-31,2014,TV-PG,55,min
s7981,Movie,"""Sen Kimsin?""",2043-08-01,2012,TV-14,102,min
s7982,Movie,"""Senna""",2043-08-02,2010,PG-13,106,min
s7983,TV Show,"""Sensitive Skin""",2043-08-03,2016,TV-MA,1,Season
s7984,Movie,"""Septiembre, un llanto en silencio""",2043-08-04,2017,TV-MA,69,min
s7985,TV Show,"""Servant of the People""",2043-08-05,2015,TV-14,1,Season
s7986,Movie,"""Set Up""",2043-08-06,2011,R,85,min
s7987,Movie,"""Sex and the City 2""",2043-08-07,2010,R,146,min
s7988,Movie,"""Sex and the City: The Movie""",2043-08-08,2008,R,145,min
s7989,Movie,"""Sex Doll""",2043-08-09,2016,UR,103,min
s7990,Movie,"""Sexo, Pudor y Lagrimas""",2043-08-10,1999,R,111,min
s7991,Movie,"""SGT. Will Gardner""",2043-08-11,2019,TV-MA,125,min
s7992,TV Show,"""Shadow of Truth""",2043-08-12,2016,TV-MA,1,Season
s7993,Movie,"""Shahanpan Dega Deva""",2043-08-13,2011,TV-14,115,min
s7994,TV Show,"""Shaka Zulu""",2043-08-14,1986,TV-14,1,Season
s7995,Movie,"""Shakti: The Power""",2043-08-15,2002,TV-MA,168,min
s7996,Movie,"""Shanghai""",2043-08-16,2012,TV-14,109,min
s7997,Movie,"""Shararat""",2043-08-17,2002,TV-PG,148,min
s7998,Movie,"""Shark Busters""",2043-08-18,2002,TV-14,92,min
s7999,Movie,"""Shark Night""",2043-08-19,2011,PG-13,91,min
s8000,Movie,"""Shaurya: It Takes Courage to Make Right... Right""",2043-08-20,2008,TV-14,135,min
s8001,Movie,"""She Did That""",2043-08-21,2019,TV-PG,71,min
s8002,Movie,"""Shelter""",2043-08-22,2010,R,112,min
s8003,TV Show,"""Sherlock""",2043-08-23,2017,TV-14,4,Season
s8004,Movie,"""Sherlock Holmes""",2043-08-24,2009,PG-13,128,min
s8005,Movie,"""Shiva""",2043-08-25,1990,TV-MA,168,min
s8006,Movie,"""Shopkins: Chef Club""",2043-08-26,2016,TV-Y,45,min
s8007,Movie,"""Shopkins: Wild""",2043-08-27,2018,TV-Y,75,min
s8008,Movie,"""Shopkins: World Vacation""",2043-08-28,2017,TV-Y,71,min
s8009,Movie,"""Shorgul""",2043-08-29,2016,TV-14,122,min
s8010,Movie,"""Short Term 12""",2043-08-30,2013,R,97,min
s8011,Movie,"""Shorts""",2043-08-31,2009,PG,89,min
s8012,Movie,"""SHOT! The Psycho-Spiritual Mantra of Rock""",2043-09-01,2016,TV-MA,98,min
s8013,Movie,"""Shuddhi""",2043-09-02,2017,TV-14,115,min
s8014,Movie,"""Shutter""",2043-09-03,2004,TV-MA,96,min
s8015,Movie,"""Sicilian Ghost Story""",2043-09-04,2017,TV-MA,119,min
s8016,TV Show,"""Sid the Science Kid""",2043-09-05,2008,TV-Y,1,Season
s8017,Movie,"""Siddhant""",2043-09-06,2014,TV-G,105,min
s8018,Movie,"""Silencer""",2043-09-07,2018,TV-MA,88,min
s8019,Movie,"""Silent Hill: Revelation""",2043-09-08,2012,R,94,min
s8020,Movie,"""Silicon Cowboys""",2043-09-09,2016,TV-PG,77,min
s8021,TV Show,"""Silver Spoon""",2043-09-10,2015,TV-MA,2,Season
s8022,TV Show,"""Sin senos no hay paraÃ­so""",2043-09-11,2008,TV-14,1,Season
s8023,TV Show,"""Sin Senos sÃ­ Hay ParaÃ­so""",2043-09-12,2018,TV-MA,3,Season
s8024,Movie,"""Singh Saab the Great""",2043-09-13,2013,TV-14,143,min
s8025,Movie,"""Single""",2043-09-14,2015,TV-PG,127,min
s8026,Movie,"""Singularity""",2043-09-15,2017,PG-13,92,min
s8027,Movie,"""Sinister Circle""",2043-09-16,2017,TV-MA,87,min
s8028,Movie,"""Siren""",2043-09-17,2016,TV-MA,83,min
s8029,Movie,"""Sister Code""",2043-09-18,2015,R,95,min
s8030,Movie,"""Skin Trade""",2043-09-19,2014,R,96,min
s8031,TV Show,"""Skin Wars""",2043-09-20,2016,TV-14,3,Season
s8032,TV Show,"""Skin Wars: Fresh Paint""",2043-09-21,2016,TV-14,1,Season
s8033,Movie,"""Skiptrace""",2043-09-22,2016,PG-13,107,min
s8034,Movie,"""Sky on Fire""",2043-09-23,2016,TV-MA,100,min
s8035,Movie,"""Skydancers""",2043-09-24,2014,TV-G,49,min
s8036,Movie,"""Skyline""",2043-09-25,2010,PG-13,94,min
s8037,Movie,"""Sleeping with Other People""",2043-09-26,2015,R,101,min
s8038,Movie,"""Sleepover""",2043-09-27,2004,PG,89,min
s8039,Movie,"""Sling Blade""",2043-09-28,1996,R,135,min
s8040,Movie,"""Sliver""",2043-09-29,1993,R,107,min
s8041,TV Show,"""Slobby's World""",2043-09-30,2018,TV-MA,1,Season
s8042,Movie,"""Slow West""",2043-10-01,2015,R,84,min
s8043,Movie,"""Small Soldiers""",2043-10-02,1998,PG-13,110,min
s8044,Movie,"""Smart People""",2043-10-03,2008,R,95,min
s8045,Movie,"""Smash: Motorized Mayhem""",2043-10-04,2017,TV-MA,66,min
s8046,Movie,"""SMOSH: The Movie""",2043-10-05,2015,PG-13,83,min
s8047,Movie,"""Sniper: Special Ops""",2043-10-06,2016,R,86,min
s8048,Movie,"""Socha Na Tha""",2043-10-07,2005,TV-14,137,min
s8049,Movie,"""Social Animals""",2043-10-08,2018,TV-MA,87,min
s8050,Movie,"""Soekarno""",2043-10-09,2013,TV-MA,142,min
s8051,Movie,"""Solo Con Tu Pareja""",2043-10-10,1991,NR,94,min
s8052,Movie,"""Solo: A Star Wars Story""",2043-10-11,2018,PG-13,135,min
s8053,Movie,"""Solo: A Star Wars Story (Spanish Version)""",2043-10-12,2018,PG-13,135,min
s8054,Movie,"""Solomon Kane""",2043-10-13,2009,R,104,min
s8055,Movie,"""Some Freaks""",2043-10-14,2017,TV-MA,97,min
s8056,Movie,"""Something's Gotta Give""",2043-10-15,2003,PG-13,128,min
s8057,Movie,"""Son of a Gun""",2043-10-16,2014,R,109,min
s8058,Movie,"""Sons of Ben""",2043-10-17,2016,NR,73,min
s8059,TV Show,"""Sotus The Series""",2043-10-18,2016,TV-MA,1,Season
s8060,Movie,"""Soul Surfer""",2043-10-19,2011,PG,106,min
s8061,Movie,"""Soul to Keep""",2043-10-20,2019,TV-MA,94,min
s8062,Movie,"""Sour Grapes""",2043-10-21,2016,NR,85,min
s8063,TV Show,"""Space Racers""",2043-10-22,2014,TV-Y,1,Season
s8064,Movie,"""Sparkle""",2043-10-23,1976,PG,98,min
s8065,TV Show,"""Spartacus""",2043-10-24,2013,TV-MA,4,Season
s8066,Movie,"""Speech & Debate""",2043-10-25,2017,PG-13,96,min
s8067,Movie,"""Speed Is My Need""",2043-10-26,2019,TV-14,75,min
s8068,Movie,"""Spider-Man 3""",2043-10-27,2007,PG-13,139,min
s8069,Movie,"""Spider-Man: Into the Spider-Verse""",2043-10-28,2018,PG,117,min
s8070,Movie,"""Spitfire: The Plane that Saved the World""",2043-10-29,2018,TV-14,95,min
s8071,TV Show,"""Splash and Bubbles""",2043-10-30,2018,TV-Y,2,Season
s8072,Movie,"""Spotlight""",2043-10-31,2015,R,129,min
s8073,Movie,"""Spring Breakers""",2043-11-01,2012,R,94,min
s8074,Movie,"""Sprinter""",2043-11-02,2018,TV-MA,112,min
s8075,Movie,"""Spy Kids""",2043-11-03,2001,PG,88,min
s8076,Movie,"""Spy Kids 2: The Island of Lost Dreams""",2043-11-04,2002,PG,100,min
s8077,Movie,"""Spy Kids 3: Game Over""",2043-11-05,2003,PG,83,min
s8078,Movie,"""Spy Time""",2043-11-06,2015,TV-MA,93,min
s8079,Movie,"""St. Agatha""",2043-11-07,2018,TV-MA,103,min
s8080,Movie,"""Staged Killer""",2043-11-08,2019,TV-14,88,min
s8081,Movie,"""Standoff""",2043-11-09,2015,R,86,min
s8082,Movie,"""Star Men""",2043-11-10,2015,TV-14,88,min
s8083,Movie,"""Star Wars: Episode VIII: The Last Jedi""",2043-11-11,2017,PG-13,152,min
s8084,TV Show,"""Star-Crossed""",2043-11-12,2014,TV-14,1,Season
s8085,Movie,"""Starred Up""",2043-11-13,2013,TV-MA,106,min
s8086,TV Show,"""Station Horizon""",2043-11-14,2015,TV-MA,1,Season
s8087,Movie,"""Stealing History""",2043-11-15,2006,TV-PG,52,min
s8088,Movie,"""Step Brothers""",2043-11-16,2008,R,98,min
s8089,Movie,"""Step Outside""",2043-11-17,2018,TV-14,89,min
s8090,Movie,"""Stephanie""",2043-11-18,2017,R,86,min
s8091,Movie,"""Sthaniya Sambaad""",2043-11-19,2010,TV-14,106,min
s8092,Movie,"""Still""",2043-11-20,2010,TV-MA,100,min
s8093,Movie,"""Stink!""",2043-11-21,2015,TV-PG,91,min
s8094,TV Show,"""Stoked""",2043-11-22,2010,TV-PG,1,Season
s8095,TV Show,"""Stone Age""",2043-11-23,2017,TV-Y7,1,Season
s8096,Movie,"""Stonehearst Asylum""",2043-11-24,2014,PG-13,113,min
s8097,Movie,"""Stop at Nothing: The Lance Armstrong Story""",2043-11-25,2014,NR,100,min
s8098,TV Show,"""Storage Wars: Northern Treasures""",2043-11-26,2015,TV-MA,1,Season
s8099,Movie,"""Story of an Egg""",2043-11-27,2017,TV-PG,132,min
s8100,Movie,"""Straight Up""",2043-11-28,2020,TV-MA,96,min
s8101,Movie,"""Strange but True""",2043-11-29,2019,PG-13,96,min
s8102,Movie,"""Stranger than Fiction""",2043-11-30,2006,PG-13,113,min
s8103,TV Show,"""Strawberry Shortcake: Berry Bitty Adventures""",2043-12-01,2015,TV-Y,1,Season
s8104,Movie,"""Strictly Ballroom""",2043-12-02,1992,PG,95,min
s8105,Movie,"""Strike a Pose""",2043-12-03,2016,TV-MA,85,min
s8106,Movie,"""Stripes""",2043-12-04,1981,R,106,min
s8107,Movie,"""Striptease""",2043-12-05,1996,R,117,min
s8108,TV Show,"""Strong Girl Bong-soon""",2043-12-06,2017,TV-14,1,Season
s8109,Movie,"""Stronger Than the World""",2043-12-07,2016,NR,123,min
s8110,TV Show,"""Strongland""",2043-12-08,2018,TV-PG,1,Season
s8111,Movie,"""Stuart Little 2""",2043-12-09,2002,PG,78,min
s8112,Movie,"""Submission""",2043-12-10,2019,TV-MA,95,min
s8113,Movie,"""Suburra""",2043-12-11,2015,NR,135,min
s8114,Movie,"""Suckseed""",2043-12-12,2011,TV-MA,130,min
s8115,Movie,"""Sudani from Nigeria""",2043-12-13,2018,TV-14,115,min
s8116,Movie,"""Suicide (Hitabdut)""",2043-12-14,2014,TV-MA,114,min
s8117,Movie,"""Suite FranÃ§aise""",2043-12-15,2014,TV-MA,107,min
s8118,TV Show,"""Suits""",2043-12-16,2018,TV-MA,1,Season
s8119,Movie,"""Summer Night""",2043-12-17,2019,TV-MA,93,min
s8120,Movie,"""Summer of '92""",2043-12-18,2015,TV-MA,94,min
s8121,Movie,"""Sunrise""",2043-12-19,2014,TV-MA,85,min
s8122,TV Show,"""Super Bheem""",2043-12-20,2019,TV-Y,1,Season
s8123,Movie,"""Super Bheem Bana Vajraveer""",2043-12-21,2018,TV-Y7,63,min
s8124,Movie,"""Super Dark Times""",2043-12-22,2017,TV-MA,104,min
s8125,Movie,"""Super Nani""",2043-12-23,2014,TV-PG,127,min
s8126,TV Show,"""Super Wings""",2043-12-24,2020,TV-Y,3,Season
s8127,Movie,"""Superbad""",2043-12-25,2007,R,113,min
s8128,Movie,"""Superfly""",2043-12-26,1972,R,91,min
s8129,Movie,"""Superman Returns""",2043-12-27,2006,PG-13,154,min
s8130,TV Show,"""SuperNature: Wild Flyers""",2043-12-28,2016,TV-PG,1,Season
s8131,Movie,"""Superstar""",2043-12-29,1999,PG-13,82,min
s8132,Movie,"""Surat Dari Praha""",2043-12-30,2016,TV-14,98,min
s8133,TV Show,"""Surviving R. Kelly Part II: The Reckoning""",2043-12-31,2020,TV-MA,1,Season
s8134,Movie,"""Survivors Guide to Prison""",2044-01-01,2017,TV-MA,103,min
s8135,Movie,"""Susanne Bartsch: On Top""",2044-01-02,2017,TV-MA,86,min
s8136,Movie,"""Sustainable""",2044-01-03,2016,TV-G,92,min
s8137,Movie,"""Swami""",2044-01-04,1977,TV-PG,123,min
s8138,TV Show,"""Swami Baba Ramdev: The Untold Story""",2044-01-05,2018,TV-14,1,Season
s8139,Movie,"""Sweeney Todd: The Demon Barber of Fleet Street""",2044-01-06,2007,R,116,min
s8140,Movie,"""Sweet Virginia""",2044-01-07,2017,R,93,min
s8141,Movie,"""Swiss Army Man""",2044-01-08,2016,R,97,min
s8142,Movie,"""Sword Master""",2044-01-09,2016,TV-MA,108,min
s8143,Movie,"""Sword Masters: Two Champions of Shaolin""",2044-01-10,1980,R,101,min
s8144,TV Show,"""Sym-Bionic Titan""",2044-01-11,2010,TV-PG,1,Season
s8145,Movie,"""Taal""",2044-01-12,1999,TV-PG,177,min
s8146,Movie,"""Tahaan""",2044-01-13,2008,TV-14,95,min
s8147,Movie,"""Take Me Home Tonight""",2044-01-14,2011,R,97,min
s8148,TV Show,"""Taken""",2044-01-15,2018,TV-14,2,Season
s8149,TV Show,"""Tales of the City (1993)""",2044-01-16,1993,TV-MA,1,Season
s8150,Movie,"""Tamanchey""",2044-01-17,2014,TV-MA,111,min
s8151,Movie,"""Tarif de nuit""",2044-01-18,2015,TV-MA,81,min
s8152,Movie,"""Tarzan""",2044-01-19,1999,G,89,min
s8153,Movie,"""Tarzan 2""",2044-01-20,2005,G,72,min
s8154,Movie,"""Tattah""",2044-01-21,2013,TV-14,112,min
s8155,Movie,"""Tayo the Little Bus Movie: Mission Ace""",2044-01-22,2016,TV-Y7,48,min
s8156,Movie,"""Teach Us All""",2044-01-23,2017,TV-14,81,min
s8157,Movie,"""Teen Patti""",2044-01-24,2010,TV-PG,137,min
s8158,Movie,"""Teenage Cocktail""",2044-01-25,2016,TV-MA,89,min
s8159,Movie,"""Teenage Mutant Ninja Turtles""",2044-01-26,2007,PG,87,min
s8160,Movie,"""Teenage Mutant Ninja Turtles II: The Secret of the Ooze""",2044-01-27,1991,PG,88,min
s8161,Movie,"""Teenage Mutant Ninja Turtles: The Movie""",2044-01-28,1990,PG,94,min
s8162,Movie,"""Tees Maar Khan""",2044-01-29,2010,TV-PG,125,min
s8163,Movie,"""Tellur Aliens""",2044-01-30,2016,TV-Y7,67,min
s8164,Movie,"""Temporada de Caza""",2044-01-31,2017,TV-MA,108,min
s8165,Movie,"""Ten Years""",2044-02-01,2015,TV-MA,102,min
s8166,TV Show,"""Teresa""",2044-02-02,2010,TV-PG,1,Season
s8167,Movie,"""Terminator 3: Rise of the Machines""",2044-02-03,2003,R,109,min
s8168,Movie,"""Terminator Salvation""",2044-02-04,2009,PG-13,115,min
s8169,Movie,"""Terra""",2044-02-05,2015,TV-PG,98,min
s8170,Movie,"""Terrifier""",2044-02-06,2017,TV-MA,84,min
s8171,Movie,"""Teshan""",2044-02-07,2016,TV-PG,133,min
s8172,Movie,"""Tezz""",2044-02-08,2012,TV-MA,121,min
s8173,TV Show,"""Th Eena Meena Deeka Chase Comedy Show""",2044-02-09,2015,TV-Y7,1,Season
s8174,TV Show,"""Thackeray""",2044-02-10,2019,TV-MA,1,Season
s8175,TV Show,"""That '70s Show""",2044-02-11,2005,TV-14,8,Season
s8176,TV Show,"""The 2000s""",2044-02-12,2018,TV-MA,1,Season
s8177,Movie,"""The 24 Hour War""",2044-02-13,2016,TV-MA,100,min
s8178,Movie,"""The 4th Company""",2044-02-14,2016,TV-MA,117,min
s8179,Movie,"""The Accountant of Auschwitz""",2044-02-15,2018,TV-14,78,min
s8180,Movie,"""The Adderall Diaries""",2044-02-16,2015,R,87,min
s8181,TV Show,"""The Adjusters""",2044-02-17,2010,TV-PG,2,Season
s8182,Movie,"""The Adventure Club""",2044-02-18,2016,TV-Y7,88,min
s8183,TV Show,"""The Adventures of Figaro Pho""",2044-02-19,2015,TV-Y7,2,Season
s8184,Movie,"""The Adventures of Sharkboy and Lavagirl""",2044-02-20,2005,PG,93,min
s8185,Movie,"""The Adventures of Tintin""",2044-02-21,2011,PG,107,min
